text,is_toxic
Kesin biri çıkıp bu haritayla mutlu olman imkansız knk  hayatını düzeltip düzeltip sikmek alın yazın diyecek :sdd,True
öyle bir beddua ettin ki grace ölüyor :)) spoiler verdim sorry :((,False
Hele ki bu sevdiğin aşık oldugunla ile oldugunda daha güzel ve daha doğal oluyor.Bunu niye böyle görüyorlar anlamıyorum dogrusu,False
Biraz daha zam yapmaları durumunda şeytanlar bile ağlayacak. 😒 #yenirakı,False
"aklıma gelme diye dinleyemedigim şarkılar var benim,",False
graham norton idol performansini actim ve dans etmeye basladiklari anda aglayip kapattim hic bu kadar eksik hissetmemistim,False
birileri yine millete laf ederken tükürdüğünü yalamaya devam ediyo.. artık bi yormasanız mı be 🥰,False
O kişi bende olabilirim karşındaki insanı tanımadan hazır cevap verme bence belki psikoloğum belki sana iyi gelicem benimle olman hayatında verdiğin en doğru kararlardan biri olabilir,False
Hala kimse bana kuranda dünyanın düz olduğunun ya da güneşin dünyanın etrafında döndüğünün söylenmesini izah edemedi nedense 🤓,False
"Hayır yani neden ""Benim Öyküm"" şarkısına 3647474 tane versiyon yapılıp, 6373 klip çekilir ki?   Gördüğüm yerde spam atasım geliyor artık.",False
Gıcık aldığım herkese sesleniyorum !   İnşallah sevdiğiniz kim varsa TikTok videoları çeker 🙏🏻,False
Levent abi söylede kurtulalım.vallahi yorulduk artık 🙏,False
Çaydaçırada oturuyorum bugün annem korkudan ekmek almaya bile kendisi gitti 🤦🏻‍♀️,False
@USER he he hep karşının şeysi zaten,False
Bir Galatasaraylı olarak gördüğüm En Büyük Beşiktaşlılardan birisin Emre. Güzel yüreğinle bin yaşa kardeşim,False
Arkadaşlar şunu düşünmüyo biz veriyoz deli gibi.içerdeki adamlar ne yapıyor diye böyle askerlik yaptınız siz badi nedir bilmezmisiniz ayıp ediyosunuz ağam kusura bakma senlik değil arkadaşlar yüzünden sağlam şekilde çıkamıyoz saan gurban olam,False
"Yalan söylüyorsun, söylediğin yalanı unutup doğrusunu söylüyorsun. Müthiş karakter shajjaj",True
sacma da olsa intihar edebilecek kadar psikolojisi bozuk olan insanlardan bu sekilde bahsetmen hos degil amkk,True
Kankini yalnız bırakma koş peşinden çabuk otobüs kalkacak,False
@USER Salçalı ekmek büyük başarı brovo.,False
"hay allah, ağlayanlar falan da varmış.. geçmiş olsun ..",False
@USER Ben Attila İlhan değilim belki de sen bana mecbursundur...,False
Ebru nası kaçtığını bilemedi abi biraz kalsa eller popoya değecek hdhd,True
Anila üzüldüm ya valla bak takilsin bizimkilerle bıraksın şu delileri #survivor2018  #hilmur,False
Sevgilim sevgili yapmadan son bi kere görmek için 2000 km yol yapalım bakalım,False
Sınıf öğretmenliği geçen yıl en son 174k ile kapatmış. Ben 182k yım. Boşta kalmak istemiyorum aralığı nasıl tutmalıyım?,False
O sebebten bizimle işi biten sahneden çekiliyor.,False
"Futbol kitleleri oyalamak için çok kullanışlı bir araçtır. Her derbi sonrası kısır tartışmalar, tekrar tekrar izlenen pozisyonlar, hakem kararları, sarı kartlar, kırmızı kartlar.. Sonuç? Kendiyle meşgul olmayanı başkaları işgal eder.",False
"bi yandan ders çalışıyorum, bi yandan yetmişler çalıyor. kitabın ortasında durup sırıtarak   bu kadar çapkın olma demedim    mi her güzele koşma demedim mi    aldatır seni kanma demedim mi    diye kafa sallıyorum.",False
"......ALI ,ISMINI SEVERIM....SENDE OLDUGU ICIN....MUHAMMET MUSTAFANIN DAMADINDA OLDUGU ICIN...🇹🇷🇹🇷🇹🇷",False
Sn. @USER kentsel donusumde uzman bir kisisiniz. Bizim akibetimiz Fikirtepe'de ne olacak ? #edho,False
@USER Akshsksj ciğerimi sökme ama artık 💔,False
Güzel Maziiler yaşandı Bitti Nostalji Gibi Esti Geçti Şimdi Sağ Elimde ilK Mektubun Var Sevgilim Sol Elimde iSe intehar Sebebim..,False
Yarışalım Baba haydi takip edin arkadaşlar,False
Bahar şenlikleri yerine okulda davul zurna eşliğinde nevruz halayı çekiyoruz teşekkürler saü,False
@USER Abi neredesin bana ulaşabilir misin lütfen beklerim @USER,False
Yaniiii kaç puan bilmiyorum ama aynaya bakınca içimden :   Hele tippine diyesim geliyor net 😆😆😆😆,False
Bu saatten sonra ne yapsaniz boş.Tek yapacağınız istifadir. YAPABİLECEĞİNİZ EN İYİ HİZMET! ımızTerimİçin yoksa şimdiye o koltuktan inmistiniz!!!,True
Hacı murat kardeş baş üstünde yerin var bu it herifler her zaman it gibi havlayacak biz beraber olalım gerisi hikaye,True
Ne yapsam ne söylesem o geç kalmışlık hissi.,False
"Tecavüz suçu diyelim, hem kırbaç (çünkü tensel suç, tensel acı ve zina) hem de ömür boyu karşıda travma yaratacağı için, ömür boyu travma yaratacak ceza verilir. Yani hadım.",False
İpi nereye takacağız ??? Tül perde mi bu ?,False
"Kimse kulübe sponsor olmak istemiyor. Ayrılanlar hepsi kötü ayrılıyor, kulüp sahibi Eli Tabib ve yardımcısı Eli Ohana için gidenler egoist, futbolcuları, taraftarı düşünmeyen insan türleri olarak tanıtıyor. Haliyle barış ya da sevgiden bahsetmek mümkün değil.",False
"O sucsuzdur ve Herkes Bunu biliyor, Bu zulme dur diyin artik!",False
Sayın vekil bunlarıda görmezden gelmeseniz @USER,False
Hadi içinden bir umut tut   Sırada ki mutluluk sana gelsin,False
ülerim kafasında taşıdığı değeri bilmeden böyle yazan kafasızlara,True
"Eski yeni fark etmiyo birader, aynı bokun laciverti kxnxmcm",True
O da bilmiyor kim olduğunu verilen sufle günü belirliyor...,True
Amerika Erdoğan’ı hedef aldıysa demekki doğru adam Erdoğan 🇹🇷,True
@USER Yaptığın olmadı eski pp harikaydı yaaa😡,False
@USER Tuba değil Tuğba delirtme adamı kızım,False
@USER bir laf vardır insanlar seni eskisi gibi kullanamadıklarında çok değiştin derler diye ama...,False
Şu karşı ki dağların dili olsa da konuşsa,False
"düşüncelerim bu yönde, umarım herkes bu şekilde düşünüyordur",False
@USER özele gel boşalalim canım azdım,True
"Denizin ""ben sana nasıl düşman olacağım şimdi?"" Sözü yüreğimi burktu onun için aşırı zor bir durum kendi kızı gibi gördüğü kişinin kendi kızının dolaylı da olsa ölümüne sebep olması? #Avlu",False
abi amerikan mutfakta ki cevabı acayip sağlam trolledim ya 😂😂 ilk yoruma ben barkley yazınca nerdeyse herkes kopyalayıp barkley yazdı 😂 sonra tom chambers olarak düzelttim 😂,False
WONNN ✅✅      Bu çok hızlı oldu 🔥🔥🔥,False
@USER Herşeyi kaçıralim kaybedelim fakat iman ve namazımızı asla.  Acziyetle kullugumuzu ifa edelim diklenmeden,False
"Yan yanaydık   Ve şehir, böyle mucize görmemişti...      Cemal Süreya",False
Amk dünyasında çok şeymi istiyoruz?,True
@USER Girilmeliydi. Günümüz Bulgaristan’ı bu kadar büyük olmazdı böylece,False
@USER Alttaki yazıda “Enver Bey: şimdi artık kendi Waterloo savaşımı bekliyorum. O zaman benzerlik tam olacak” diyor,False
Fenerbahçe nin en büyük silahın Bülent Yıldırım olmasını düşünüyorum #sonsayfa,False
Osmanlı diye bir millet yoktur. Osmanlı bir aileydi. Türk milletidir. Benim söylediğimle sizin söylediklerinizin yakın uzak ilgisi yok. Hilafetin arap kültürü olduğunu bilmiyorsanız ona bir şey diyemem. Hilafetten öncesine ve sonrasına bakın anlarsınız. İyi günler..,False
"Koyu kırmızı için ""BURUN KANI"" denilen yöremiz Samsun. ınlarınSevdiğiRenkler ı",False
Sevgilin değilim emoş kendine gel bacınım senin clföşgşgşbşb,False
Her yemeği böyle yiyom nerde bu pilavcı ben de yiycem,False
Artık ne kadar zam gelecekse takside böleceklermiş!!!,False
La dur! Engelleme hemen ! ✋ 😁      Bak herşeyin açıklaması barış din’i izlAM’da var; Quran herşeyi açıklıyo’ amk      🤣🤣🤣,True
"İlahi Yâ Rabbi dinimizin,devletimizin,   milletimizin ve Âlem-i İslam’ın bekasını sarsacak her türlü dahili ve harici beladan bizleri muhafaza eyle.      İlahi Yâ Rabbi   Fitne ateşiyle bizi yakmak isteyenlere,izzetimize,   şerefimize ve kardeşliğimize göz dikenlere fırsat verme...",False
Ahaha siteme gel 😂 Nasıl unuttular abi seni yaa 😂,False
Bu profildeki kişi ve olaylar tamamen hayal ürünüdür.,False
"videoyu açınca bir an changkyun'u izliyorum sandım, malum ağzı açık duruş ve saçlar...",False
💛💙zincirlere vursalar sırtımızdanda vursalar sana olan sevdamız aşkımız bitmez fenerbahçem 💛💙 #yeniden @USER,False
Yapılan karma atama planı ancak Şubat'ta yapılacak olan 40 bin atama ile amacına ulaşabilir  yapılan yetersiz atama hiç bir yaraya merhem olmayacaktır sayın @USER    @USER @USER @USER   #CbdenÖğrtmneŞubatta40Bin,False
Tasmalı köpek olmak mı?Tek hayalim😍,False
@USER Ahmet Parlak abisini fazla izlemişse demek eller tavırlar aynı 🤢,False
Lanet Olsun Böyle Yobazlara Lanet Olsun O Duşunduğunuz İbadetler Şeytan Kilikli Yaratıklar,False
bayan müşahadeye bi kaç kilo çilek rica ediyorum,False
“Ne olacağız lan biz?” dedim   “Siroz” dedi. Çok net. İçim acıdı lan!,False
Stres yazıflatsaydı eğer şimdiye kadar çoktan yok olmuştum,False
"@USER Boş insanlarsınız ya baya , Atakan elendi veya çekildi farketmez sonuçta artık yok. İnsanda gram üzülme duygusu olmazımı ilk 2 ayın hatrına? Yusuf’a ayni şey olsa Yusuf’u sevmeyen Atakan fanları bile saçma sapan şeyler yazmazdı birlikte geçirilen günlerin hatrına",False
Bir kerede açık açık söyleyin. SEVİYORUM diyin.,False
@USER Seni mi kıracağım tamam aşure güzel değil sjfkshfkd,False
"@USER Bakanlıklar birleşti neden orman kısmına alım var da ziraat, gıda, su ürünleri müh.leri ve vet. hekimlere atama yok. Norm eksiği hat safhada siz dediniz eksik dahilinde 2. çeyreğe kadar atama yapılacak diye      AdaletKalkınma TarımaAtama      #ZiraatMühendisleri2YıldırAtamaBekliyor 113",False
@USER Diyet yaptığımı kim söyledi ki 🤷‍♀️ Yolun sonu diyetisyen gibi gözüküyor ama hadi bakalım 🙈😂,False
Birini bulmam için son 5 ay🤔,False
"@USER Hakan bey,Seda hanım ; sizi insan hakkı yemeyen,iyiyi görebilen düzgün kişilik olarak görüyorum.Ibrahim Tatlıses gibi bir sürü hataları,acımasızlıkları vicdansız kişiyi iyi örnekmiş gibi hakkında yorum yapıyorsunuz.Sizi kınıyorum.",False
bir kurtarıcı arayan bilin ki Akıllarınızdan ve Kalplerinizden başka bir kurtarıcınız yoktur. Akıllarınız için Allah ın adıyla okuyun. Kalpleriniz içinse iyilik yapın. Çirkinliklerinizi örtün. Kendinize zulmetmeyin Sizlerle başkaları arasında adaletli bir denge kurun.,False
Evlilik teklifinden bahsediyor teori ürettik tuttu yani zekiysek bizim suçumuz ne 😂😂,False
@USER Ben öderim sıkıntı yok. 5.5 milyon birikmeyi bu ücretle eritemezler bu yaşla eritemezler. Herkes benim gibi değil. Bedelli bekleyenler zengin Kişiler değil.,False
Fenerbahçe zaten büyük ama Ali koç ile daha büyük olacak,False
@USER Şimdi yanında olsam   TolgaSarıtaş ve DenizBaysal    Yavuz ve Derya    SevdimBunu YavDer,False
"Başka ülkelerle ilişkileri düzeltmek olması gerekendir ve iyi birşeydir. Adamlar ""İngiltere'ye gidip para dilenelim"" demiyorlar senin putun gibi.",True
"Hayran olduğum insanların ortak özelliği yaşamnda gerçekten hayranlık uyandıracak derecde yaratıcı, dezavantajları avantaja çevirebilen bi zekaya sahip, yaşadıkları zorlukları hayatlarnda bi engel gibi değil onları başarıya götüren büyük bi güç olark görebilen insanlar olmaları.",False
"şitdeğilim kpssye girmeden işe girenler var iken biz ziraat mühendislerini atamama çabası neden ? ""BakanPakdemirli DuySesimizi""",False
"Dm'den attığım videoyu bana anlatan arkadaşım, ben sana o videoyu anlat diye mi attım? İzleyip random atsana.",False
Dünyada bu kadar zulum varken bu kadar mutlu olmak ta ne bileyim?,False
Ben fakirim seven böyle sevsin,False
lisa beni öldüreceksin artık gerçekten,False
Çocuklarına Sahip Çıkamayan Bu Toplumdan Ne Beklenir.Bir Veli Diyor ki Çocuğum Öğretmen İğne Yapar Dedi Hemşire dir Diye İnanmak istemedim.Çocuk Yaptık Alın Kim Ne Yaparsa Yapsın.Taciz de Edilse Yurtta Yangında da Ölse Yeterki Bize Ayakbağı Olmasın.Devlet Hesabını Sorar 😢 Biter,False
'Büyükse büyük   Değilse lafügüzaf   Çıtır çıtır yanmış zaman   Geri dönmez mi hiç o an',False
yazdığım gibi esarete boyun eğip iş bilmezlerin görevlendirilmesine müsaade ettiği için m.cengiz suçlu ve önetimİstifa,True
O değilde adamlar kimseyi iplemiyor. 17 klüp bir tarafa biz bir tarafa diyorlar. Bunu yapabilmek mesele. Helal olsun adamlara. Bu diğer 17 klübün acizliğidir,True
"Bas it düşünceli bir adam, her şeyi suçlamaktan zevk alır..! (La Rochefoucauld)",False
@USER @USER @USER Bahsettigin kafirler bütün Müslüman ülkelerden daha Müslüman.,False
Yaptığım ödev içime sinmeyince tekrar değişmeye fırstım da olmayınca o ödeve bişey olsun istiyorum. Çay dökülsin yansın ama hoca okumasın daha iyisini vereyim.,False
iyi geceler twitır sakinleri dişlerinizi fırçalamayi unutmayın...,False
Unf atacaksan pls takip etme #worldwideflopun1kolmasışerefinetümfandomlartakipleşiyor,False
Kendimi aptal hissettirdi ya günlerce delirdim hala tam kullanıyorum sayılmaz ama allahtan ki oğlum yardım ediyor sıkıştığımda çıldırttı namussuz,True
Bu kadar top kaybı ile oynanan oyunun ismi futbo değildir,False
Sayın Erol bey: bu rakamları DOĞRULAYACAK bir veri varsa.. Lütfen rustu_tastan .com.tr adresime göndermek size zahmet olur mu? Rica etsem. SİZE DE sevdiklerinize de İYİ BAYRAMLAR DİLERİM.,False
Ben halen bekliyorum seni dm ye bakma masaj için,False
"@USER İmanlılara MAN dış düşman yakışır, bi deneseler belki tutar.",False
Utanmazzzz Bakaydın ne olacak serap ayşe sude merve filan Hazır başlamışken 😏😠😠,False
@USER Kim neyi iddia etmiş açıkla bakalım aslanım yok öyle dillendirilmeye başladı falan,False
@USER Kışın geceden yazın sabahtan bebeyim bunu böyle yapmayan köylüdür.....,True
bu sabah aynı durumu yaşadım ve bu akşam erken uyuyarak cinliğimi ilan etmek istiyorumm,False
Ben böyle bir saçmalık görmedim. Yazıklar olsun her kimin eneği geçtiyse !,True
Hakikî zevk ve elemsiz lezzet ve kedersiz sevinç ve hayattaki saadet yalnız imandadır ve iman hakikatleri dairesinde bulunur. Sözler - 150,False
"Ben olsam bir akp'li yi atar, işi tatlıya bağlardım.",False
Haberin var mı taş duvar?,False
Ateş yok dedin de istanbulu mu yakmadik😎,False
Ha 7den önce kalkmışsın ha milattan önce.,False
@USER Afiyet olsun.    mutlu et kendini,False
O zaman bu şarkı bütün cemiyetin🙋🏻‍♀️❣ #picemiyeti @USER,False
#KılıçdaroğluNeSöyledi Bu sefer % 90 oy alacağız dememiştir. İnşallah..,False
"Bir İspanyol Asker emeklisi Mısır’ı sokağa davet ediyor, Mısır yeni İMF’den 2mlyr$ aldı, Mısır’ın tüm telekominikasyon hattı Çin’in elinde Çin-ABD-Sisi bugün Amerikada ve Mısır ilk defa bukadar büyük bir direniş başlattı izleyelim görelim 🙏🏼    #ميدان_التحرير",False
"Çalışmanın yaşı olmaz:       -KRİSTOF KOLOMB, Amerika’yı keşfettiğinde 50   -PASTÖR, kuduz aşısını bulduğunda 60   -MİMAR SİNAN, Selimiye’yi bitirdiğinde 86   -GALİLEO, ayın çizimlerini yaptığında 73   -GOETHE, Faust’u yazdı 82   -TİTİAN,“Lepanto Savaşı” tablosunu bitirdiğinde 98 yaşında idi.",False
Oooo balonlar uçuyor Mutlu yıllar Alish kardeş.. herşey yeni yaşında çok şahane olsun🦋🌈,False
Başkalarının hayatından ders alın. İnsan bütün hataları kendi yapacak kadar uzun yaşamıyor.            Tolstoy,False
Siz de futboldan anliyosaniz sizin ananizi sikyim amk vasati iyi kabul eden orospu cocuklari,True
Hakikaten ben TV izledikçe kendimi erkek miyim acaba diye düşünüyorum 🙈 🙈 🙈 Havada karada ölüm bizi ayırana dek her köşede çocuk peydahlaniyor? 😂 😂 😂,False
"İYİ Parti diyor ki AKP Türklük ve Türkçülük düşmanıdır çünkü AK Parti MKYK üyesi Yasin Aktay, ""Türk diye bir ırk yok"" demedi mi?",False
"uzaktan seviyorum seni kokunu alamadan, boynuna sarılamadan yüzüne dokunamadan sadece seviyorum öyle uzaktan seviyorum seni elini tutmadan yüreğine dokunmadan gözlerinde dalıp dalıp gitmeden şu üç günlük sevdalara inat serserice değil adam gibi seviyorum -Cemal Süreya.",False
onu bunu bırak bana sütlaç ısmarla,False
Rahat ol teletabi kılıçdaroğlu bu defa o işi sana bırakmaya niyetimiz yok,True
@USER Start Up Dergisini Aldım okudum Girişimde örnek alınacak Önemli insanlardan Birisiniz Keşke sizle çalışma fırsatım olsaydı Harika bir Girişimcisiniz 🙏  10 yıl sonra  Bu pazar da  görüşmek üzere 🙏,False
"😂😂😂😂😂 bu olmazzzz. Esmer , kirli sakalli, varsa küpeli gönder",False
BIG HIT PARAM YOK AQ PARAM YOK. ARKADAN ÇALACAĞIM SANA ŞİMDİ WHIPARAM PARAM PARAM DİYE. YETER ARTIK.,True
@USER Şu an yanındayım ve ben deee 😂😂💜💜,False
Kendi dilinde okuyup anlamadığı kur'an kalbe nasıl girer anlamıyorum!? Anlıyamıyorum!!!!,True
"Tüm derdimi sıkıntımı unutup yola devam etmek için yırtınırken kale içten yıkıldı, dağların altında ezildim",False
Bana beat hediye edecek beatmaker var mıdır ?,False
Ulan şikesaray ❗İnşallah yenilirsiniz ama hakem kurbanı olup yenilirsiniz 👊 SALDIR 🏁,True
